id,bie,level,card,classTerm,propertyTerm,representation,associatedClass
SL02_CC14-11,BCC,3,0..1,Contract Details,Tax Include Unit Price,Price,
SL02_CC14-12,BCC,3,0..1,Contract Details,Tax Exclude Amount,Amount,
SL02_CC14-13,BCC,3,0..1,Contract Details,Tax Include Amount,Amount,
SL02_CC14-14,BCC,3,0..1,Contract Details,Due Date,Date,
SL02_CC14-15,BCC,3,0..1,Contract Details,Status,Status_  Code,
SL02_CC14-16,ASCC,3,1..*,Contract Details,has a,,Tax
SL02_CC14_CC30-00,ACC,3,__,Tax,,,
SL02_CC14_CC30-01,RFCC,4,0..1,Tax,Tax Type Code,,Tax Type
SL02_CC14_CC30-02,BCC,4,0..1,Tax,Tax Local Amount,Amount,
SL02_CC14_CC30-03,BCC,4,0..1,Tax,Tax Transaction Amount,Amount,
SL02_CC14_CC30-04,RFCC,4,0..1,Tax,GL Tax Debit Account Number,,Chart Of Accounts
SL02_CC14_CC30-05,RFCC,4,0..1,Tax,GL Tax Credit Account Number,,Chart Of Accounts
SL02-01,ASBIE,2,0..*,Sales Contract Details,has a,,Business Segment
SL02_BS04-00,ABIE,2,__,Business Segment,,,
SL02_BS04-01,PKBIE,3,1..1,Business Segment,Business Segment Code,Identifier,
SL02_BS04-02,BBIE,3,0..1,Business Segment,Business Segment Name,Name,
SL02_BS04-03,BBIE,3,0..1,Business Segment,Segment Reference Level,Reference Level,
SL02_BS04-04,BBIE,3,0..1,Business Segment,Organization Type Name,Name,
SL03-00,ABIE,1,__,Sales Invoice Details Characteristic,,,
SL03-01,PKBIE RFBIE,2,1..1,Sales Invoice Details Characteristic,Invoice ID,Identifier,
SL03-02,PKBIE RFBIE,2,1..1,Sales Invoice Details Characteristic,Invoice Line ID,Identifier,
SL03-03,PKBIE,2,1..1,Sales Invoice Details Characteristic,Characteristic Type,Text,
SL03-04,PKBIE,2,1..1,Sales Invoice Details Characteristic,Characteristic Sequence Number,Text,
SL03-05,PKBIE RFBIE,2,1..1,Sales Invoice Details Characteristic,Characteristic Unit of Measurement Code,Measurement Unit_  Code,
SL03-06,BBIE,2,0..1,Sales Invoice Details Characteristic,Characteristic Value,Text,
SL03-07,BBIE,2,0..1,Sales Invoice Details Characteristic,System Characteristic Value,Text,
SL04-00,SPBIE,1,__,Invoice Generated,is a,,Invoice
SL04_CC20-00,ACC,2,__,Invoice,,,
SL04_CC20-01,PKCC,3,1..1,Invoice,Invoice ID,Identifier,
SL04_CC20-02,BCC,3,0..1,Invoice,Invoice Number,Text,
SL04_CC20-03,RFCC,3,0..1,Invoice,Fiscal Year,,Accounting Period
SL04_CC20-04,RFCC,3,0..1,Invoice,Accounting Period,,Accounting Period
SL04_CC20-05,BCC,3,0..1,Invoice,Official Invoice Code,Text,
SL04_CC20-06,BCC,3,0..1,Invoice,Invoice Type Name,Text,
SL04_CC20-07,BCC,3,0..1,Invoice,Invoice Date,Date,
SL04_CC20-08,BCC,3,0..1,Invoice,Invoice Due Date,Date,
SL04_CC20-09,RFCC,3,0..1,Invoice,Customer Account ID,,Customer
SL04_CC20-10,RFCC,3,0..1,Invoice,Supplier Account ID,,Supplier
SL04_CC20-11,RFCC,3,0..1,Invoice,Settlement Organization Code,,Business Segment
SL04_CC20-12,BCC,3,0..1,Invoice,Settlement Method Code,Identifier,
SL04_CC20-13,BCC,3,0..1,Invoice,Invoice Transaction Amount,Amount,
SL04_CC20-14,RFCC,3,0..1,Invoice,Invoice Transaction Currency Code,,Currency
SL04_CC20-15,RFCC,3,0..1,Invoice,Payment Term Code,,Payment Term
SL04_CC20-16,BCC,3,0..1,Invoice,Terms Discount Percentage,Percentage,
SL04_CC20-17,BCC,3,0..1,Invoice,Terms Discount Days,Number,
SL04_CC20-18,BCC,3,0..1,Invoice,Terms Due Days,Number,
SL04_CC20-19,BCC,3,0..1,Invoice,Grouping Code,Text,
SL04_CC20-20,BCC,3,0..1,Invoice,Status,Status_  Code,
SL04_CC20-21,BCC,3,0..1,Invoice,Remark,Text,
SL04_CC20-22,ASCC,3,0..*,Invoice,has a,,Tax
SL04_CC20_CC30-00,ACC,3,__,Tax,,,
SL04_CC20_CC30-01,RFCC,4,0..1,Tax,Tax Type Code,,Tax Type
SL04_CC20_CC30-02,BCC,4,0..1,Tax,Tax Local Amount,Amount,
SL04_CC20_CC30-03,BCC,4,0..1,Tax,Tax Transaction Amount,Amount,
SL04_CC20_CC30-04,RFCC,4,0..1,Tax,GL Tax Debit Account Number,,Chart Of Accounts
SL04_CC20_CC30-05,RFCC,4,0..1,Tax,GL Tax Credit Account Number,,Chart Of Accounts
SL04_CC20-23,ASCC,3,1..*,Invoice,has a,,Invoice Details
SL04_CC20_CC21-00,ACC,3,__,Invoice Details,,,
SL04_CC20_CC21-01,RFCC,4,0..1,Invoice Details,Invoice ID,,Invoice
SL04_CC20_CC21-02,PKCC,4,1..1,Invoice Details,Invoice Line ID,Identifier,
SL04_CC20_CC21-03,BCC,4,0..1,Invoice Details,Invoice Line Number,Text,
SL04_CC20_CC21-04,RFCC,4,0..1,Invoice Details,Order ID,,Order
SL04_CC20_CC21-05,RFCC,4,0..1,Invoice Details,Order Line ID,,Order Details
SL04_CC20_CC21-06,RFCC,4,0..1,Invoice Details,Product ID,,Inventory Product
SL04_CC20_CC21-07,BCC,4,0..1,Invoice Details,Basic Unit of Measurement Quantity,Quantity,
SL04_CC20_CC21-08,RFCC,4,0..1,Invoice Details,Basic Unit of Measurement Code,,Measurement Unit
SL04_CC20_CC21-09,BCC,4,0..1,Invoice Details,Invoice Quantity,Quantity,
SL04_CC20_CC21-10,RFCC,4,0..1,Invoice Details,Unit of Measurement Code,,Measurement Unit
SL04_CC20_CC21-11,BCC,4,0..1,Invoice Details,Tax Exclude Unit Price,Price,
SL04_CC20_CC21-12,BCC,4,0..1,Invoice Details,Tax Include Unit Price,Price,
SL04_CC20_CC21-13,BCC,4,0..1,Invoice Details,Tax Exclude Amount,Amount,
SL04_CC20_CC21-14,BCC,4,0..1,Invoice Details,Tax Include Amount,Amount,
SL04_CC20_CC21-15,BCC,4,0..1,Invoice Details,Invoice Line Transaction Amount,Amount,
SL04_CC20_CC21-16,BCC,4,0..1,Invoice Details,Grouping Code,Text,
SL04_CC20_CC21-17,BCC,4,0..1,Invoice Details,GL Line Debit Account Number,Gl Account Number,
SL04_CC20_CC21-18,BCC,4,0..1,Invoice Details,GL Line Credit Account Number,Gl Account Number,
SL04_CC20_CC21-19,ASCC,4,0..*,Invoice Details,has a,,Tax
SL04_CC20_CC21_CC30-00,ACC,4,__,Tax,,,
SL04_CC20_CC21_CC30-01,RFCC,5,0..1,Tax,Tax Type Code,,Tax Type
SL04_CC20_CC21_CC30-02,BCC,5,0..1,Tax,Tax Local Amount,Amount,
SL04_CC20_CC21_CC30-03,BCC,5,0..1,Tax,Tax Transaction Amount,Amount,
SL04_CC20_CC21_CC30-04,RFCC,5,0..1,Tax,GL Tax Debit Account Number,,Chart Of Accounts
SL04_CC20_CC21_CC30-05,RFCC,5,0..1,Tax,GL Tax Credit Account Number,,Chart Of Accounts
SL04-01,ASBIE,2,0..1,Invoice Generated,was,,Approved
SL04_CC06-00,SPCC,2,__,Approved,is a,,Activity
SL04_CC06_CC02-00,ACC,3,__,Activity,,,
SL04_CC06_CC02-01,RFCC,4,0..1,Activity,User ID,,User
SL04_CC06_CC02-02,BCC,4,0..1,Activity,Date,Date,
SL04_CC06_CC02-03,BCC,4,0..1,Activity,Time,Time,
SL04-03,ASBIE,2,0..1,Invoice Generated,was,,Created
SL04_CC15-00,SPCC,2,__,Created,is a,,Activity
SL04_CC15_CC02-00,ACC,3,__,Activity,,,
SL04_CC15_CC02-01,RFCC,4,0..1,Activity,User ID,,User
SL04_CC15_CC02-02,BCC,4,0..1,Activity,Date,Date,
SL04_CC15_CC02-03,BCC,4,0..1,Activity,Time,Time,
SL04-04,ASBIE,2,0..1,Invoice Generated,was,,Last Modified
SL04_CC22-00,SPCC,2,__,Last Modified,is a,,Activity
SL04_CC22_CC02-00,ACC,3,__,Activity,,,
SL04_CC22_CC02-01,RFCC,4,0..1,Activity,User ID,,User
SL04_CC22_CC02-02,BCC,4,0..1,Activity,Date,Date,
SL04_CC22_CC02-03,BCC,4,0..1,Activity,Time,Time,
SL04-02,ASBIE,2,0..*,Invoice Generated,has a,,Business Segment
SL04_BS04-00,ABIE,2,__,Business Segment,,,
SL04_BS04-01,PKBIE,3,1..1,Business Segment,Business Segment Code,Identifier,
SL04_BS04-02,BBIE,3,0..1,Business Segment,Business Segment Name,Name,
SL04_BS04-03,BBIE,3,0..1,Business Segment,Segment Reference Level,Reference Level,
SL04_BS04-04,BBIE,3,0..1,Business Segment,Organization Type Name,Name,
SL05-00,SPBIE,1,__,Invoice Generated Details,is a,,Invoice Details
SL05_CC21-00,ACC,2,__,Invoice Details,,,
SL05_CC21-01,RFCC,3,0..1,Invoice Details,Invoice ID,,Invoice
SL05_CC21-02,PKCC,3,1..1,Invoice Details,Invoice Line ID,Identifier,
SL05_CC21-03,BCC,3,0..1,Invoice Details,Invoice Line Number,Text,
SL05_CC21-04,RFCC,3,0..1,Invoice Details,Order ID,,Order
SL05_CC21-05,RFCC,3,0..1,Invoice Details,Order Line ID,,Order Details
SL05_CC21-06,RFCC,3,0..1,Invoice Details,Product ID,,Inventory Product
SL05_CC21-07,BCC,3,0..1,Invoice Details,Basic Unit of Measurement Quantity,Quantity,
SL05_CC21-08,RFCC,3,0..1,Invoice Details,Basic Unit of Measurement Code,,Measurement Unit
SL05_CC21-09,BCC,3,0..1,Invoice Details,Invoice Quantity,Quantity,
SL05_CC21-10,RFCC,3,0..1,Invoice Details,Unit of Measurement Code,,Measurement Unit
SL05_CC21-11,BCC,3,0..1,Invoice Details,Tax Exclude Unit Price,Price,
SL05_CC21-12,BCC,3,0..1,Invoice Details,Tax Include Unit Price,Price,
SL05_CC21-13,BCC,3,0..1,Invoice Details,Tax Exclude Amount,Amount,
SL05_CC21-14,BCC,3,0..1,Invoice Details,Tax Include Amount,Amount,
SL05_CC21-15,BCC,3,0..1,Invoice Details,Invoice Line Transaction Amount,Amount,
SL05_CC21-16,BCC,3,0..1,Invoice Details,Grouping Code,Text,
SL05_CC21-17,BCC,3,0..1,Invoice Details,GL Line Debit Account Number,Gl Account Number,
SL05_CC21-18,BCC,3,0..1,Invoice Details,GL Line Credit Account Number,Gl Account Number,
SL05_CC21-19,ASCC,3,0..*,Invoice Details,has a,,Tax
SL05_CC21_CC30-00,ACC,3,__,Tax,,,
SL05_CC21_CC30-01,RFCC,4,0..1,Tax,Tax Type Code,,Tax Type
SL05_CC21_CC30-02,BCC,4,0..1,Tax,Tax Local Amount,Amount,
SL05_CC21_CC30-03,BCC,4,0..1,Tax,Tax Transaction Amount,Amount,
SL05_CC21_CC30-04,RFCC,4,0..1,Tax,GL Tax Debit Account Number,,Chart Of Accounts
SL05_CC21_CC30-05,RFCC,4,0..1,Tax,GL Tax Credit Account Number,,Chart Of Accounts
SL05-01,ASBIE,2,0..*,Invoice Generated Details,has a,,Business Segment
SL05_BS04-00,ABIE,2,__,Business Segment,,,
SL05_BS04-01,PKBIE,3,1..1,Business Segment,Business Segment Code,Identifier,
SL05_BS04-02,BBIE,3,0..1,Business Segment,Business Segment Name,Name,
SL05_BS04-03,BBIE,3,0..1,Business Segment,Segment Reference Level,Reference Level,
SL05_BS04-04,BBIE,3,0..1,Business Segment,Organization Type Name,Name,
SL06-00,SPBIE,1,__,Sales Order,is a,,Order
SL06_CC25-00,ACC,2,__,Order,,,
SL06_CC25-01,PKCC,3,1..1,Order,Order ID,Identifier,
SL06_CC25-02,BCC,3,0..1,Order,Order Number,Identifier,
SL06_CC25-03,RFCC,3,0..1,Order,Fiscal Year,,Accounting Period
SL06_CC25-04,RFCC,3,0..1,Order,Accounting Period,,Accounting Period
SL06_CC25-05,BCC,3,0..1,Order,Order Type Name,Text,
SL06_CC25-06,BCC,3,0..1,Order,Order Date,Date,
SL06_CC25-07,RFCC,3,0..1,Order,Organization Code,,Business Segment
SL06_CC25-08,RFCC,3,0..1,Order,Salesperson ID,,Employee
SL06_CC25-09,RFCC,3,0..1,Order,Purchaser ID,,Employee
SL06_CC25-10,RFCC,3,0..1,Order,Customer Account ID,,Customer
SL06_CC25-11,RFCC,3,0..1,Order,Supplier Account ID,,Supplier
SL06_CC25-12,RFCC,3,0..1,Order,Settlement Method Code,,Settlement Method
SL06_CC25-13,RFCC,3,0..1,Order,Payment Term Code,,Payment Term
SL06_CC25-14,BCC,3,0..1,Order,Order Transaction Amount,Amount,
SL06_CC25-15,BCC,3,0..1,Order,Order Transaction Currency Code,Currency_  Code,
SL06_CC25-16,BCC,3,0..1,Order,Status,Status_  Code,
SL06_CC25-17,ASCC,3,1..*,Order,has a,,Order Details
SL06_CC25_CC26-00,ACC,3,__,Order Details,,,
SL06_CC25_CC26-01,RFCC,4,0..1,Order Details,Order ID,,Order
SL06_CC25_CC26-02,PKCC,4,1..1,Order Details,Order Line ID,Identifier,
SL06_CC25_CC26-03,BCC,4,0..1,Order Details,Order Line Number,Text,
SL06_CC25_CC26-04,RFCC,4,0..1,Order Details,Contract ID,,Contract
SL06_CC25_CC26-05,RFCC,4,0..1,Order Details,Contract Line ID,,Contract Details
SL06_CC25_CC26-06,RFCC,4,0..1,Order Details,Requisition ID,,Purchase Requisition
SL06_CC25_CC26-07,RFCC,4,0..1,Order Details,Requisition Line ID,,Purchase Requisition Details
SL06_CC25_CC26-08,BCC,4,0..1,Order Details,Payer ID,Text,
SL06_CC25_CC26-09,RFCC,4,0..1,Order Details,Settlement Organization Code,,Business Segment
SL06_CC25_CC26-10,RFCC,4,0..1,Order Details,Dispatch Organization Code,,Business Segment
SL06_CC25_CC26-11,RFCC,4,0..1,Order Details,Receipt Organization Code,,Business Segment
SL06_CC25_CC26-12,RFCC,4,0..1,Order Details,Project ID,,Project
SL06_CC25_CC26-13,BCC,4,0..1,Order Details,Due Date,Date,
SL06_CC25_CC26-14,BCC,4,0..1,Order Details,Basic Unit of Measurement Quantity,Quantity,
SL06_CC25_CC26-15,RFCC,4,0..1,Order Details,Basic Unit of Measurement Code,,Measurement Unit
SL06_CC25_CC26-16,BCC,4,0..1,Order Details,Order Line Quantity,Quantity,
SL06_CC25_CC26-17,RFCC,4,0..1,Order Details,Order Line Unit of Measurement Code,,Measurement Unit
SL06_CC25_CC26-18,BCC,4,0..1,Order Details,Tax Exclude Unit Price,Price,
SL06_CC25_CC26-19,BCC,4,0..1,Order Details,Tax Include Unit Price,Price,
SL06_CC25_CC26-20,BCC,4,0..1,Order Details,Tax Exclude Amount,Amount,
SL06_CC25_CC26-21,BCC,4,0..1,Order Details,Tax Include Amount,Amount,
SL06_CC25_CC26-22,RFCC,4,0..1,Order Details,Product ID,,Inventory Product
SL06_CC25_CC26-23,BCC,4,0..1,Order Details,Order Line Transaction Amount,Amount,
SL06_CC25_CC26-24,BCC,4,0..1,Order Details,Status,Status_  Code,
SL06_CC25_CC26-25,ASCC,4,0..*,Order Details,has a,,Tax
SL06_CC25_CC26_CC30-00,ACC,4,__,Tax,,,
SL06_CC25_CC26_CC30-01,RFCC,5,0..1,Tax,Tax Type Code,,Tax Type
SL06_CC25_CC26_CC30-02,BCC,5,0..1,Tax,Tax Local Amount,Amount,
SL06_CC25_CC26_CC30-03,BCC,5,0..1,Tax,Tax Transaction Amount,Amount,
SL06_CC25_CC26_CC30-04,RFCC,5,0..1,Tax,GL Tax Debit Account Number,,Chart Of Accounts
SL06_CC25_CC26_CC30-05,RFCC,5,0..1,Tax,GL Tax Credit Account Number,,Chart Of Accounts
SL06-01,ASBIE,2,0..1,Sales Order,was,,Approved
SL06_CC06-00,SPCC,2,__,Approved,is a,,Activity
SL06_CC06_CC02-00,ACC,3,__,Activity,,,
SL06_CC06_CC02-01,RFCC,4,0..1,Activity,User ID,,User
SL06_CC06_CC02-02,BCC,4,0..1,Activity,Date,Date,
SL06_CC06_CC02-03,BCC,4,0..1,Activity,Time,Time,
SL06-03,ASBIE,2,0..1,Sales Order,was,,Created
SL06_CC15-00,SPCC,2,__,Created,is a,,Activity
SL06_CC15_CC02-00,ACC,3,__,Activity,,,
SL06_CC15_CC02-01,RFCC,4,0..1,Activity,User ID,,User
SL06_CC15_CC02-02,BCC,4,0..1,Activity,Date,Date,
SL06_CC15_CC02-03,BCC,4,0..1,Activity,Time,Time,
SL06-04,ASBIE,2,0..1,Sales Order,was,,Last Modified
SL06_CC22-00,SPCC,2,__,Last Modified,is a,,Activity
SL06_CC22_CC02-00,ACC,3,__,Activity,,,
SL06_CC22_CC02-01,RFCC,4,0..1,Activity,User ID,,User
SL06_CC22_CC02-02,BCC,4,0..1,Activity,Date,Date,
SL06_CC22_CC02-03,BCC,4,0..1,Activity,Time,Time,
SL06-02,ASBIE,2,0..*,Sales Order,has a,,Business Segment
SL06_BS04-00,ABIE,2,__,Business Segment,,,
SL06_BS04-01,PKBIE,3,1..1,Business Segment,Business Segment Code,Identifier,
SL06_BS04-02,BBIE,3,0..1,Business Segment,Business Segment Name,Name,
SL06_BS04-03,BBIE,3,0..1,Business Segment,Segment Reference Level,Reference Level,
SL06_BS04-04,BBIE,3,0..1,Business Segment,Organization Type Name,Name,
SL07-00,SPBIE,1,__,Sales Order Details,is a,,Order Details
SL07_CC26-00,ACC,2,__,Order Details,,,
SL07_CC26-01,RFCC,3,0..1,Order Details,Order ID,,Order
SL07_CC26-02,PKCC,3,1..1,Order Details,Order Line ID,Identifier,
SL07_CC26-03,BCC,3,0..1,Order Details,Order Line Number,Text,
SL07_CC26-04,RFCC,3,0..1,Order Details,Contract ID,,Contract
SL07_CC26-05,RFCC,3,0..1,Order Details,Contract Line ID,,Contract Details
SL07_CC26-06,RFCC,3,0..1,Order Details,Requisition ID,,Purchase Requisition
SL07_CC26-07,RFCC,3,0..1,Order Details,Requisition Line ID,,Purchase Requisition Details
SL07_CC26-08,BCC,3,0..1,Order Details,Payer ID,Text,
SL07_CC26-09,RFCC,3,0..1,Order Details,Settlement Organization Code,,Business Segment
SL07_CC26-10,RFCC,3,0..1,Order Details,Dispatch Organization Code,,Business Segment
SL07_CC26-11,RFCC,3,0..1,Order Details,Receipt Organization Code,,Business Segment
SL07_CC26-12,RFCC,3,0..1,Order Details,Project ID,,Project
SL07_CC26-13,BCC,3,0..1,Order Details,Due Date,Date,
SL07_CC26-14,BCC,3,0..1,Order Details,Basic Unit of Measurement Quantity,Quantity,
SL07_CC26-15,RFCC,3,0..1,Order Details,Basic Unit of Measurement Code,,Measurement Unit
SL07_CC26-16,BCC,3,0..1,Order Details,Order Line Quantity,Quantity,
SL07_CC26-17,RFCC,3,0..1,Order Details,Order Line Unit of Measurement Code,,Measurement Unit
SL07_CC26-18,BCC,3,0..1,Order Details,Tax Exclude Unit Price,Price,
SL07_CC26-19,BCC,3,0..1,Order Details,Tax Include Unit Price,Price,
SL07_CC26-20,BCC,3,0..1,Order Details,Tax Exclude Amount,Amount,
SL07_CC26-21,BCC,3,0..1,Order Details,Tax Include Amount,Amount,
SL07_CC26-22,RFCC,3,0..1,Order Details,Product ID,,Inventory Product
SL07_CC26-23,BCC,3,0..1,Order Details,Order Line Transaction Amount,Amount,
SL07_CC26-24,BCC,3,0..1,Order Details,Status,Status_  Code,
SL07_CC26-25,ASCC,3,0..*,Order Details,has a,,Tax
SL07_CC26_CC30-00,ACC,3,__,Tax,,,
SL07_CC26_CC30-01,RFCC,4,0..1,Tax,Tax Type Code,,Tax Type
SL07_CC26_CC30-02,BCC,4,0..1,Tax,Tax Local Amount,Amount,
SL07_CC26_CC30-03,BCC,4,0..1,Tax,Tax Transaction Amount,Amount,
SL07_CC26_CC30-04,RFCC,4,0..1,Tax,GL Tax Debit Account Number,,Chart Of Accounts
SL07_CC26_CC30-05,RFCC,4,0..1,Tax,GL Tax Credit Account Number,,Chart Of Accounts
SL07-01,ASBIE,2,0..*,Sales Order Details,has a,,Business Segment
SL07_BS04-00,ABIE,2,__,Business Segment,,,
SL07_BS04-01,PKBIE,3,1..1,Business Segment,Business Segment Code,Identifier,
SL07_BS04-02,BBIE,3,0..1,Business Segment,Business Segment Name,Name,
SL07_BS04-03,BBIE,3,0..1,Business Segment,Segment Reference Level,Reference Level,
SL07_BS04-04,BBIE,3,0..1,Business Segment,Organization Type Name,Name,
SL08-00,ABIE,1,__,Shipment Made,,,
SL08-01,PKBIE,2,1..1,Shipment Made,Shipment ID,Identifier,
SL08-02,BBIE,2,0..1,Shipment Made,Shipment Number,Text,
SL08-03,RFBIE,2,0..1,Shipment Made,Fiscal Year,,Accounting Period
SL08-04,RFBIE,2,0..1,Shipment Made,Accounting Period,,Accounting Period
SL08-05,RFBIE,2,0..1,Shipment Made,Dispatch Organization Code,,Business Segment
SL08-06,BBIE,2,0..1,Shipment Made,Shipment Date,Date,
SL08-07,BBIE,2,0..1,Shipment Made,Shipment Reference Number,Identifier,
SL08-08,BBIE,2,0..1,Shipment Made,Shipping Transaction Amount,Amount,
SL08-09,RFBIE,2,0..1,Shipment Made,Shipping Transaction Currency Code,,Currency
SL08-10,BBIE,2,0..1,Shipment Made,Shipment Method,Text,
SL08-11,BBIE,2,0..1,Shipment Made,Shipper,Text,
SL08-12,BBIE,2,0..1,Shipment Made,Adjustment Indicator,Adjustment Indicator,
SL08-13,BBIE,2,0..1,Shipment Made,Adjustment Description,Text,
SL08-14,RFBIE,2,0..1,Shipment Made,Customer Account ID,,Customer
SL08-15,RFBIE,2,0..1,Shipment Made,Sales Order ID,,Sales Order
SL08-16,ASBIE,2,0..1,Shipment Made,was,,Approved
SL08_CC06-00,SPCC,2,__,Approved,is a,,Activity
SL08_CC06_CC02-00,ACC,3,__,Activity,,,
SL08_CC06_CC02-01,RFCC,4,0..1,Activity,User ID,,User
SL08_CC06_CC02-02,BCC,4,0..1,Activity,Date,Date,
SL08_CC06_CC02-03,BCC,4,0..1,Activity,Time,Time,
SL08-18,ASBIE,2,0..1,Shipment Made,was,,Created
SL08_CC15-00,SPCC,2,__,Created,is a,,Activity
SL08_CC15_CC02-00,ACC,3,__,Activity,,,
SL08_CC15_CC02-01,RFCC,4,0..1,Activity,User ID,,User
SL08_CC15_CC02-02,BCC,4,0..1,Activity,Date,Date,
SL08_CC15_CC02-03,BCC,4,0..1,Activity,Time,Time,
SL08-19,ASBIE,2,0..1,Shipment Made,was,,Last Modified
SL08_CC22-00,SPCC,2,__,Last Modified,is a,,Activity
SL08_CC22_CC02-00,ACC,3,__,Activity,,,
SL08_CC22_CC02-01,RFCC,4,0..1,Activity,User ID,,User
SL08_CC22_CC02-02,BCC,4,0..1,Activity,Date,Date,
SL08_CC22_CC02-03,BCC,4,0..1,Activity,Time,Time,
SL08-17,ASBIE,2,0..*,Shipment Made,has a,,Business Segment
SL08_BS04-00,ABIE,2,__,Business Segment,,,
SL08_BS04-01,PKBIE,3,1..1,Business Segment,Business Segment Code,Identifier,
SL08_BS04-02,BBIE,3,0..1,Business Segment,Business Segment Name,Name,
SL08_BS04-03,BBIE,3,0..1,Business Segment,Segment Reference Level,Reference Level,
SL08_BS04-04,BBIE,3,0..1,Business Segment,Organization Type Name,Name,
SL08-20,ASBIE,2,1..*,Shipment Made,has a,,Shipment Made Details
SL08_SL09-00,ABIE,2,__,Shipment Made Details,,,
SL08_SL09-01,RFBIE,3,0..1,Shipment Made Details,Shipment ID,,Shipment Made
SL08_SL09-02,PKBIE,3,1..1,Shipment Made Details,Shipment Document Line ID,Identifier,
SL08_SL09-03,BBIE,3,0..1,Shipment Made Details,Shipment Document Line Number,Text,
SL08_SL09-04,RFBIE,3,0..1,Shipment Made Details,Product ID,,Inventory Product
SL08_SL09-05,BBIE,3,0..1,Shipment Made Details,Shipping Quantity,Quantity,
SL08_SL09-06,RFBIE,3,0..1,Shipment Made Details,Shipping Unit of Measurement Code,,Measurement Unit
SL08_SL09-07,BBIE,3,0..1,Shipment Made Details,Shipping Unit Price,Price,
SL08_SL09-08,BBIE,3,0..1,Shipment Made Details,Shipping Line Transaction Amount,Amount,
SL08_SL09-09,RFBIE,3,0..1,Shipment Made Details,Sales Order Line ID,,Sales Order Details
SL08_SL09-10,BBIE,3,0..1,Shipment Made Details,Sales Order Line Quantity,Quantity,
SL08_SL09-11,RFBIE,3,0..1,Shipment Made Details,Order Line Unit of Measurement Code,,Measurement Unit
SL08_SL09-12,BBIE,3,0..1,Shipment Made Details,Order Line Unit Price,Price,
SL08_SL09-13,BBIE,3,0..1,Shipment Made Details,Order Line Transaction Amount,Amount,
SL08_SL09-14,ASBIE,3,0..*,Shipment Made Details,has a,,Business Segment
SL08_SL09_BS04-00,ABIE,3,__,Business Segment,,,
SL08_SL09_BS04-01,PKBIE,4,1..1,Business Segment,Business Segment Code,Identifier,
SL08_SL09_BS04-02,BBIE,4,0..1,Business Segment,Business Segment Name,Name,
SL08_SL09_BS04-03,BBIE,4,0..1,Business Segment,Segment Reference Level,Reference Level,
SL08_SL09_BS04-04,BBIE,4,0..1,Business Segment,Organization Type Name,Name,
